IRI	Label	Direct	Inherited
http://purl.obolibrary.org/obo/MONDO_0013560	Hermansky-Pudlak syndrome 8	0	0
http://purl.obolibrary.org/obo/MONDO_0013561	chondrodysplasia with joint dislocations, gPAPP type	0	0
http://purl.obolibrary.org/obo/MONDO_0013562	aspergillosis, susceptibility to	0	0
http://www.ebi.ac.uk/efo/EFO_0007157	aspergillosis	0	0
http://purl.obolibrary.org/obo/MONDO_0013563	multiple congenital anomalies-hypotonia-seizures syndrome 1	0	0
http://purl.obolibrary.org/obo/MONDO_0013564	anhaptoglobinemia	0	0
http://purl.obolibrary.org/obo/MONDO_0013566	Fanconi anemia complementation group L	0	0
http://purl.obolibrary.org/obo/MONDO_0013570	combined oxidative phosphorylation defect type 8	0	0
http://purl.obolibrary.org/obo/MONDO_0013572	Keppen-Lubinsky syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013574	cutis laxa - Marfanoid syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013575	plasma fibronectin deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013576	recurrent infections associated with rare immunoglobulin isotypes deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013577	Lipedema	1	0
http://purl.obolibrary.org/obo/MONDO_0013578	DYRK1A-related intellectual disability syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013579	methylmalonate semialdehyde dehydrogenase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013580	pyruvate dehydrogenase E1-beta deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013581	intellectual disability, autosomal dominant 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013583	occipital pachygyria and polymicrogyria	0	0
http://purl.obolibrary.org/obo/MONDO_0013584	hereditary sensory neuropathy-deafness-dementia syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013585	hydrolethalus syndrome 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013586	obsolete Chitotriosidase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013587	glycogen storage disease due to lactate dehydrogenase H-subunit deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013591	epiphyseal dysplasia, multiple, 6	0	0
http://purl.obolibrary.org/obo/MONDO_0015627	multiple epiphyseal dysplasia due to collagen 9 anomaly	0	0
http://purl.obolibrary.org/obo/MONDO_0013594	spinocerebellar ataxia type 36	0	0
http://purl.obolibrary.org/obo/MONDO_0013595	hyperbiliverdinemia	0	0
http://purl.obolibrary.org/obo/MONDO_0013598	myostatin-related muscle hypertrophy	0	0
http://purl.obolibrary.org/obo/MONDO_0013599	autoimmune enteropathy and endocrinopathy - susceptibility to chronic infections syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013601	gluthathione peroxidase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013606	Hermansky-Pudlak syndrome 9	0	0
http://purl.obolibrary.org/obo/MONDO_0013607	monocytopenia with susceptibility to infections	0	0
http://purl.obolibrary.org/obo/MONDO_0013614	hypertelorism-preauricular sinus-punctual pits-deafness syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013615	craniosynostosis and dental anomalies	0	0
http://purl.obolibrary.org/obo/MONDO_0013618	craniofacial anomalies and anterior segment dysgenesis syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013622	platelet-type bleeding disorder 9	0	0
http://purl.obolibrary.org/obo/MONDO_0013623	platelet-type bleeding disorder 11	0	0
http://purl.obolibrary.org/obo/MONDO_0013626	psoriasis 14, pustular	1	0
http://www.ebi.ac.uk/efo/EFO_0000676	psoriasis	36	6
http://purl.obolibrary.org/obo/MONDO_0013633	encephalopathy, acute, infection-induced, susceptibility to, 4	0	0
http://purl.obolibrary.org/obo/MONDO_0800174	encephalitis, acute, infection-induced, susceptibility to	0	0
http://purl.obolibrary.org/obo/MONDO_0013640	familial retinal arterial macroaneurysm	0	0
http://purl.obolibrary.org/obo/MONDO_0013643	hyperuricemic nephropathy, familial juvenile type 3	0	0
http://purl.obolibrary.org/obo/MONDO_0013644	Charcot-Marie-Tooth disease axonal type 2O	0	0
http://purl.obolibrary.org/obo/MONDO_0013645	autosomal recessive spinocerebellar ataxia 11	0	0
http://purl.obolibrary.org/obo/MONDO_0013646	chromosome 8q21.11 deletion syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013655	intellectual disability, autosomal dominant 8	0	0
http://purl.obolibrary.org/obo/MONDO_0013656	intellectual disability, autosomal dominant 9	0	0
http://purl.obolibrary.org/obo/MONDO_0013657	intellectual disability, autosomal dominant 10	0	0
http://purl.obolibrary.org/obo/MONDO_0013659	microcephaly-capillary malformation syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013660	arthrogryposis, Perthes disease, and upward gaze palsy	0	0
http://purl.obolibrary.org/obo/MONDO_0013661	combined malonic and methylmalonic acidemia	0	0
http://purl.obolibrary.org/obo/MONDO_0013668	tetrasomy 18p	0	0
http://purl.obolibrary.org/obo/MONDO_0016951	partial trisomy/tetrasomy of the short arm of chromosome 18	0	0
http://purl.obolibrary.org/obo/MONDO_0013674	neurodegeneration with brain iron accumulation 4	0	0
http://purl.obolibrary.org/obo/MONDO_0013675	multiple mitochondrial dysfunctions syndrome 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013676	obsolete hypermethioninemia due to adenosine kinase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013678	EDICT syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013680	cognitive impairment with or without cerebellar ataxia	0	0
http://purl.obolibrary.org/obo/MONDO_0013687	autosomal recessive spinocerebellar ataxia 12	0	0
http://purl.obolibrary.org/obo/MONDO_0018446	autosomal recessive cerebellar ataxia - epilepsy - intellectual disability syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013688	linear and whorled nevoid hypermelanosis	0	0
http://purl.obolibrary.org/obo/MONDO_0013691	Feingold syndrome type 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013692	BAP1-related tumor predisposition syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013696	chromosome 2p16.3 deletion syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013700	pancreatic triacylglycerol lipase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013702	intellectual disability, autosomal recessive 27	0	0
http://purl.obolibrary.org/obo/MONDO_0013711	peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013713	dengue virus, susceptibility to	0	0
http://www.ebi.ac.uk/efo/EFO_0005547	dengue disease	0	1
http://purl.obolibrary.org/obo/MONDO_0013714	mannose-binding lectin deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013721	complement component 4a deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013722	hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism	0	0
http://purl.obolibrary.org/obo/MONDO_0013723	bacteremia, susceptibility to, 1	0	0
http://purl.obolibrary.org/obo/MONDO_0013724	bacteremia, susceptibility to, 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013726	encephalopathy, lethal, due to defective mitochondrial peroxisomal fission 1	0	0
http://purl.obolibrary.org/obo/MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	0	0
http://purl.obolibrary.org/obo/MONDO_0013730	graft versus host disease	0	3
http://purl.obolibrary.org/obo/MONDO_0700222	disease related to hematopoietic stem cell transplant	0	3
http://purl.obolibrary.org/obo/MONDO_0013731	MEGF10-related myopathy	0	0
http://purl.obolibrary.org/obo/MONDO_0013732	glucocorticoid therapy, response to	0	0
http://purl.obolibrary.org/obo/MONDO_0013733	obsolete accelerated tumor formation, susceptibility to	0	0
http://purl.obolibrary.org/obo/MONDO_0013735	microcephaly-cerebellar hypoplasia-cardiac conduction defect syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013737	hereditary spastic paraplegia 46	0	0
http://purl.obolibrary.org/obo/MONDO_0013740	lethal occipital encephalocele-skeletal dysplasia syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013741	familial temporal lobe epilepsy 5	0	0
http://purl.obolibrary.org/obo/MONDO_0013742	obsolete familial mesial temporal lobe epilepsy with febrile seizures	0	0
http://purl.obolibrary.org/obo/MONDO_0013743	autosomal systemic lupus erythematosus type 16	0	0
http://purl.obolibrary.org/obo/MONDO_0013746	ventricular septal defect 1	0	0
http://purl.obolibrary.org/obo/MONDO_0100009	structural congenital heart disease, multiple types - GATA4	0	0
http://purl.obolibrary.org/obo/MONDO_0013747	atrioventricular septal defect 4	0	0
http://purl.obolibrary.org/obo/MONDO_0013748	ventricular septal defect 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013749	ventricular septal defect 3	0	0
http://purl.obolibrary.org/obo/MONDO_0013753	Charcot-Marie-Tooth disease axonal type 2P	0	0
http://purl.obolibrary.org/obo/MONDO_0013755	PYCR1-related de Barsy syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013758	Charcot-Marie-Tooth disease dominant intermediate E	0	0
http://purl.obolibrary.org/obo/MONDO_0013759	melanoma, cutaneous malignant, susceptibility to, 8	0	0
http://purl.obolibrary.org/obo/MONDO_0013760	congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013761	childhood encephalopathy due to thiamine pyrophosphokinase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013762	lipoic acid synthetase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013767	autoimmune lymphoproliferative syndrome type 4	0	0
http://purl.obolibrary.org/obo/MONDO_0013771	transient infantile hypertriglyceridemia and hepatosteatosis	0	0
http://purl.obolibrary.org/obo/MONDO_0013772	Huppke-Brendel syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013775	thrombomodulin-related bleeding disorder	0	0
http://purl.obolibrary.org/obo/MONDO_0013776	spastic ataxia 5	0	0
http://purl.obolibrary.org/obo/MONDO_0013777	pseudohypoaldosteronism type 2B	0	0
http://purl.obolibrary.org/obo/MONDO_0013778	pseudohypoaldosteronism type 2C	0	0
http://purl.obolibrary.org/obo/MONDO_0013781	pseudohypoaldosteronism type 2D	0	0
http://purl.obolibrary.org/obo/MONDO_0013782	pseudohypoaldosteronism type 2E	0	0
http://purl.obolibrary.org/obo/MONDO_0013784	neonatal-onset encephalopathy with rigidity and seizures	0	0
http://purl.obolibrary.org/obo/MONDO_0013789	DDOST-congenital disorder of glycosylation	0	0
http://purl.obolibrary.org/obo/MONDO_0013796	chromosome 17q12 duplication syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013797	chromosome 17q12 deletion syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013800	Ehlers-Danlos syndrome, kyphoscoliotic and deafness type	0	0
http://purl.obolibrary.org/obo/MONDO_0013802	infantile cerebellar-retinal degeneration	0	0
http://purl.obolibrary.org/obo/MONDO_0013803	leukoencephalopathy with calcifications and cysts	0	0
http://purl.obolibrary.org/obo/MONDO_0013805	intellectual disability, autosomal dominant 13	0	0
http://purl.obolibrary.org/obo/MONDO_0013806	familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013808	Maffucci syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013809	obsolete cerebellar ataxia, neuropathy, and vestibular areflexia syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013810	COG6-ongenital disorder of glycosylation	0	0
http://purl.obolibrary.org/obo/MONDO_0013811	combined oxidative phosphorylation defect type 9	0	0
http://purl.obolibrary.org/obo/MONDO_0013813	dystonia 21	0	0
http://purl.obolibrary.org/obo/MONDO_0013815	bent bone dysplasia syndrome 1	0	0
http://purl.obolibrary.org/obo/MONDO_0031615	familial bent bone dysplasia syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013825	congenital diarrhea 6	0	0
http://purl.obolibrary.org/obo/MONDO_0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7	0	0
http://purl.obolibrary.org/obo/MONDO_0100530	myopathy caused by variation in CRPPA	0	0
http://purl.obolibrary.org/obo/MONDO_0013836	familial steroid-resistant nephrotic syndrome with sensorineural deafness	0	0
http://purl.obolibrary.org/obo/MONDO_0013837	deafness-encephaloneuropathy-obesity-valvulopathy syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013839	hereditary sensory and autonomic neuropathy type 6	0	0
http://purl.obolibrary.org/obo/MONDO_0013840	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013843	intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013847	chromosome 16p11.2 duplication syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013850	obsolete periodic fever, menstrual cycle-dependent	0	0
http://purl.obolibrary.org/obo/MONDO_0013851	autosomal dominant aplasia and myelodysplasia	0	0
http://purl.obolibrary.org/obo/MONDO_0013855	influenza, severe, susceptibility to	0	0
http://www.ebi.ac.uk/efo/EFO_0007328	influenza	4	3
http://purl.obolibrary.org/obo/MONDO_0013860	idiopathic membranous glomerulonephritis	0	0
http://www.ebi.ac.uk/efo/EFO_0004254	membranous glomerulonephritis	5	0
http://purl.obolibrary.org/obo/MONDO_0013862	immunodeficiency, common variable, 7	0	0
http://purl.obolibrary.org/obo/MONDO_0013863	combined immunodeficiency due to LRBA deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013865	mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013866	neuronal ceroid lipofuscinosis 11	0	0
http://purl.obolibrary.org/obo/MONDO_0013869	adenine phosphoribosyltransferase deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013870	TMEM165-congenital disorder of glycosylation	0	0
http://purl.obolibrary.org/obo/MONDO_0013873	IMAGe syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013875	3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013877	mitochondrial pyruvate carrier deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0016789	pyruvate metabolism disorder	0	0
http://purl.obolibrary.org/obo/MONDO_0013881	pidermolysis bullosa, junctional 7, with interstitial lung disease and nephrotic syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013885	Malan overgrowth syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0019349	Sotos syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013886	cerebellar dysfunction with variable cognitive and behavioral abnormalities	0	0
http://purl.obolibrary.org/obo/MONDO_0013889	short stature-optic atrophy-Pelger-HuC+t anomaly syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013890	congenital myopathy with internal nuclei and atypical cores	0	0
http://purl.obolibrary.org/obo/MONDO_0013891	amyotrophic lateral sclerosis type 18	0	0
http://purl.obolibrary.org/obo/MONDO_0013892	C3 glomerulonephritis	0	0
http://purl.obolibrary.org/obo/MONDO_0013894	short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013898	karyomegalic interstitial nephritis	0	0
http://purl.obolibrary.org/obo/MONDO_0013904	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 8	0	0
http://purl.obolibrary.org/obo/MONDO_0700075	congenital muscular dystrophy caused by variation in POMGNT2	0	0
http://purl.obolibrary.org/obo/MONDO_0013905	autosomal recessive spinocerebellar ataxia 13	0	0
http://purl.obolibrary.org/obo/MONDO_0018189	autosomal recessive cerebellar ataxia - pyramidal signs - nystagmus - oculomotor apraxia syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013906	amelogenesis imperfecta hypomaturation type 2A4	0	0
http://purl.obolibrary.org/obo/MONDO_0015048	amelogenesis imperfecta type 2	0	0
http://purl.obolibrary.org/obo/MONDO_0013907	bilateral generalized polymicrogyria	0	0
http://purl.obolibrary.org/obo/MONDO_0018764	microcephalic primordial dwarfism due to RTTN deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013918	distal tetrasomy 15q	0	0
http://purl.obolibrary.org/obo/MONDO_0017806	15q overgrowth syndrome	0	0
http://purl.obolibrary.org/obo/MONDO_0013920	herpes simplex encephalitis, susceptibility to, 3	0	0
http://purl.obolibrary.org/obo/MONDO_0013921	herpes simplex encephalitis, susceptibility to, 4	0	0
http://purl.obolibrary.org/obo/MONDO_0013922	Seckel syndrome 7	0	0
http://purl.obolibrary.org/obo/MONDO_0013925	methylmalonic acidemia with homocystinuria, type cblJ	0	0
http://purl.obolibrary.org/obo/MONDO_0013927	peroxisome biogenesis disorder 3A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0013928	dystonia 23	0	0
http://purl.obolibrary.org/obo/MONDO_0013930	peroxisome biogenesis disorder 4A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0100263	peroxisome biogenesis disorder due to PEX6 defect	0	0
http://purl.obolibrary.org/obo/MONDO_0013931	peroxisome biogenesis disorder 4B	0	0
http://purl.obolibrary.org/obo/MONDO_0013932	peroxisome biogenesis disorder 5A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0100260	peroxisome biogenesis disorder due to PEX2 defect	0	0
http://purl.obolibrary.org/obo/MONDO_0013934	combined immunodeficiency due to STK4 deficiency	0	0
http://purl.obolibrary.org/obo/MONDO_0013936	peroxisome biogenesis disorder 6A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0100264	peroxisome biogenesis disorder due to PEX10 defect	0	0
http://purl.obolibrary.org/obo/MONDO_0013937	peroxisome biogenesis disorder 6B	0	0
http://purl.obolibrary.org/obo/MONDO_0013938	peroxisome biogenesis disorder 7A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0100271	peroxisome biogenesis disorder due to PEX26 defect	0	0
http://purl.obolibrary.org/obo/MONDO_0013941	metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	0	0
http://purl.obolibrary.org/obo/MONDO_0013942	peroxisome biogenesis disorder 8A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0100269	peroxisome biogenesis disorder due to PEX16 defect	0	0
http://purl.obolibrary.org/obo/MONDO_0013944	autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation	0	0
http://purl.obolibrary.org/obo/MONDO_0013947	neuronopathy, distal hereditary motor, autosomal recessive 5	0	0
http://purl.obolibrary.org/obo/MONDO_0013948	peroxisome biogenesis disorder 10A (Zellweger)	0	0
http://purl.obolibrary.org/obo/MONDO_0100261	peroxisome biogenesis disorder due to PEX3 defect	0	0
